date,y_true,y_iohmm,y_har,y_garch,dom_state
2021-11-19,-11.741385954099325,-12.371845710074455,-11.93843309976471,-10.56819219352423,1
2021-11-22,-13.24683196048959,-11.969428786478954,-12.376508948408143,-10.619973772632836,1
2021-11-23,-11.852722541619134,-11.305359963941319,-12.263189920895034,-10.581022014901732,1
2021-11-24,-7.583519809034329,-11.918300536804088,-12.471243300847847,-10.730956957954183,1
2021-11-26,-8.813886180357807,-11.314593015499238,-12.430674717338063,-10.823418539485436,1
2021-11-29,-7.8593902953313055,-10.996606832423831,-10.773650573936296,-8.711423670885761,1
2021-11-30,-8.989083743356506,-10.498380205050195,-10.657884438484345,-8.764715875219546,1
2021-12-01,-8.372851264480035,-10.64103467604465,-10.34176282058414,-8.374997239053156,1
2021-12-02,-9.479698765997183,-10.273048290865182,-10.29716139847731,-8.465720863959127,1
2021-12-03,-8.883696902062772,-10.225422976340312,-10.147351118294644,-8.470169053114326,1
2021-12-06,-7.77719492072377,-10.207369994188177,-10.327418690563476,-8.614356463746713,1
2021-12-07,-11.869141915426903,-10.513314945917305,-10.291403426089895,-8.702849954331972,0
2021-12-08,-9.988980867421411,-10.700317779715789,-10.167503194687157,-8.405418885145487,0
2021-12-09,-9.340484527469995,-11.546593736874307,-10.380902701769877,-8.695360441562617,0
2021-12-10,-9.44377040433294,-10.56793811377948,-10.387237856269353,-8.86075150123202,1
2021-12-13,-9.95115095847272,-11.171139782951085,-10.339107309696903,-8.984906781690999,0
2021-12-14,-8.333243034032192,-10.602826951635285,-10.378782406291169,-9.01939828112881,1
2021-12-15,-9.45282471068927,-11.071695378716818,-10.75739157051957,-9.12774844790755,1
2021-12-16,-8.507987281557506,-11.040377390534276,-10.396690529284287,-8.891899084855666,0
2021-12-17,-9.07674122551198,-11.039392506756602,-10.411250679892223,-8.950113624890902,0
2021-12-20,-8.079323246255045,-10.305000737658009,-10.263861271623336,-8.745985980214819,1
2021-12-21,-9.220453700219046,-11.08458911687309,-10.254869646625014,-8.76753206635515,0
2021-12-22,-10.165248827672107,-10.84020147652013,-10.040473438713082,-8.574058639765456,0
2021-12-23,-8.529795678342165,-10.81523525330542,-10.14999427393867,-8.72690759237255,0
2021-12-27,-14.203596064817793,-11.287197878019283,-10.211265692920168,-8.95557268805847,0
2021-12-28,-13.31820670421396,-11.138115064003923,-10.119260461475898,-8.860388627059653,0
2021-12-29,-11.777698320553048,-11.368272065017484,-10.446731802111364,-9.130365534137576,0
2021-12-30,-11.962752312632166,-11.782622308532925,-10.729836281376087,-9.397432289376669,0
2021-12-31,-10.308735382278881,-11.44183014615154,-10.80724423564093,-9.593294304356212,1
2022-01-03,-15.917429577077694,-12.308760075282674,-10.922416157806502,-9.773500693167314,0
2022-01-04,-7.886082665374388,-12.610202447235146,-11.466837022304704,-9.879694448318157,0
2022-01-05,-13.928312879145347,-12.015287045654002,-11.762361730048994,-10.084229573273188,0
2022-01-06,-11.06170520614946,-10.930895385196132,-10.454893785973274,-8.8712149844142,0
2022-01-07,-13.370583787551139,-10.71242216520542,-10.75739718392878,-9.131751208343806,1
2022-01-10,-9.406097526359364,-11.323050640706327,-10.689089421656597,-9.316756228575029,0
2022-01-11,-11.827714369466467,-10.642948470045601,-10.847304167986234,-9.544729472334938,0
2022-01-12,-8.555368714272397,-10.553821025491587,-10.548024171233504,-9.526815663644916,0
2022-01-13,-15.545819605359629,-11.359594055719871,-11.303118809430734,-9.747252604301517,0
2022-01-14,-8.049422435647477,-10.706411768765541,-10.686659049218445,-9.189947974137803,1
2022-01-18,-9.124542847999892,-10.95148921234681,-11.096520777821246,-9.440258443383067,0
2022-01-19,-8.996181855991553,-10.61393436805789,-10.367842410868146,-8.79837692879932,0
2022-01-20,-7.841508633659414,-11.10121333231062,-10.40343526833932,-8.818855620675913,0
2022-01-21,-10.926891875306632,-11.036451642545051,-10.339667500569536,-8.806869431895311,0
2022-01-24,-8.798830225721812,-11.181715483785206,-10.13486511199487,-8.4087489173094,1
2022-01-25,-11.971810144238361,-11.134109793398395,-10.341467522468504,-8.674559595855689,0
2022-01-26,-10.616248397336111,-11.609421397755284,-10.2958051427625,-8.65660791355848,0
2022-01-27,-7.415535201346458,-11.36903726883496,-10.53032895436208,-8.906511976509645,1
2022-01-28,-8.051383671603586,-10.536767139828468,-10.550721285886624,-9.089774209150065,1
2022-01-31,-10.00089198307558,-10.884846479749433,-10.156834347642793,-8.400598569659357,1
2022-02-01,-9.277925229060617,-11.30642274484347,-10.019143483924289,-8.33218765579042,0
2022-02-02,-7.477330290156762,-11.131827806392131,-10.161721551526377,-8.568218829696956,0
2022-02-03,-10.723684932091677,-11.141165314497442,-10.07758843539082,-8.720954235154908,0
2022-02-04,-11.479238544165618,-11.109848510246977,-9.755724868687672,-8.19096605683413,0
2022-02-07,-9.608509552119818,-11.148302589925418,-10.11084317834936,-8.456480045256797,0
2022-02-08,-8.463027710590252,-10.822875745888076,-10.333644784130438,-8.704177404074843,0
2022-02-09,-8.020455923358467,-10.862709149519478,-10.192708101370922,-8.876550151857128,0
2022-02-10,-7.832465690809753,-10.689823661521222,-10.050216704004992,-8.788859281802951,1
2022-02-11,-11.442143737160995,-10.372059805656681,-10.12811288637481,-8.48197119620265,0
2022-02-14,-8.270517715912344,-9.461810927402276,-9.89573196001426,-8.23303810848175,0
2022-02-15,-13.580563428958591,-9.92145704595089,-10.088656348862727,-8.490728259520466,0
2022-02-16,-7.670762477426586,-10.148137762518967,-9.841404267135482,-8.46040060016469,0
2022-02-17,-10.072867493598437,-9.821365612661863,-10.206654864928488,-8.734055693308026,0
2022-02-18,-9.058250436924336,-10.126863426039478,-9.823297986752912,-8.298129964586208,0
2022-02-22,-8.04611559759219,-10.179565225015432,-10.116039358699922,-8.504382785522107,0
2022-02-23,-8.407782546016376,-10.354083877956839,-10.008448651654936,-8.576830335585978,0
2022-02-24,-7.649458456316638,-10.60930404044887,-9.93050475288804,-8.371458934447425,0
2022-02-25,-11.9325634632785,-9.960951303086896,-9.844368776453809,-8.405766084001408,1
2022-02-28,-8.3535701881845,-11.034563479864364,-9.775271656130355,-8.192471595893531,1
2022-03-01,-8.009447601207267,-10.162901107431011,-10.017663123581631,-8.455972152347208,1
2022-03-02,-10.599874301046942,-9.553241437194155,-9.768891828861989,-8.388792136031334,0
2022-03-03,-9.617410178548925,-10.563171269033381,-9.766012831796637,-8.310972303451397,0
2022-03-04,-7.018282574951825,-9.748491891652826,-9.998797514631566,-8.540299400032287,0
2022-03-07,-9.756257076193208,-9.41822326115612,-10.146788039451799,-8.681563696835616,0
2022-03-08,-7.264401268007917,-9.77061112113327,-9.591494814767763,-7.917267964050742,0
2022-03-09,-10.795442910331642,-10.341137086969296,-9.825119730252432,-8.134432811504876,0
2022-03-10,-8.717092391340293,-10.027399383679212,-9.544826964808813,-7.871342166510969,0
2022-03-11,-9.829966351775816,-9.392632940723582,-9.70700274035769,-8.126554424309901,0
2022-03-14,-7.656065374837685,-9.324574822886149,-9.559502109973902,-8.21472894980902,0
2022-03-15,-7.639602338520364,-9.946102701843959,-9.893855936146185,-8.410290647897792,0
2022-03-16,-8.774686401124548,-9.92729686051623,-9.612475206026517,-8.198919896774957,1
2022-03-17,-9.709301130371605,-9.793440384757865,-9.677992930746996,-8.059946729214628,1
2022-03-18,-16.16394641538424,-9.899843977826412,-9.688103890754396,-8.211825409699133,0
2022-03-21,-8.907665819197147,-9.490076191650335,-9.78791188026485,-8.432829643114928,1
2022-03-22,-8.69139698097016,-9.88209243050125,-10.173891513041777,-8.70028853920623,0
2022-03-23,-8.404455346944584,-9.96901481959473,-9.928576527714823,-8.769322280134608,0
2022-03-24,-10.648198332097113,-9.362476953328352,-10.108920575282001,-8.696314152589448,0
2022-03-25,-9.898544675048349,-9.813402612491165,-10.032163912270752,-8.645477980058377,0
2022-03-28,-8.797069736567098,-9.916573147042483,-10.207186349413687,-8.883195748965004,0
2022-03-29,-10.168108512098089,-9.585505924624666,-10.13961676579906,-9.060288245464156,1
2022-03-30,-8.332370937306097,-9.845013384355743,-10.090004323032392,-9.016582838253877,1
2022-03-31,-11.733635652686262,-10.00637736261238,-10.265954529299211,-9.143323277281542,0
2022-04-01,-9.528172716789635,-9.595896960169426,-10.146878961587351,-8.806272183081644,1
2022-04-04,-8.730390714487486,-9.935200101712425,-10.379220183893317,-9.057825675620096,0
2022-04-05,-9.200328790898418,-10.040000469828462,-10.230797087626224,-9.166448395743028,0
2022-04-06,-10.585740578717534,-9.961957689433032,-10.169253529359697,-8.969309858988426,0
2022-04-07,-11.844337545938286,-10.093536857878172,-10.21709995949346,-8.961136472673552,0
2022-04-08,-8.12100731271515,-10.070784346731518,-10.494948908870544,-9.174958876349642,0
2022-04-11,-11.19158342322978,-10.228595283403804,-10.630606368921313,-9.379203157605811,0
2022-04-12,-8.950228323559424,-10.721788108193284,-10.192118002831442,-8.826426342749016,0
2022-04-13,-8.759206307596225,-10.438970371563576,-10.498941453684273,-9.037085563023423,0
2022-04-14,-15.536069716617616,-10.784771756624377,-10.341502379652372,-9.038222000869192,1
2022-04-18,-8.268573946316993,-10.17822011469101,-10.264940099430529,-8.89961894668183,0
2022-04-19,-14.394799394911121,-10.149423622621986,-10.70674355067678,-9.151510371173947,0
2022-04-20,-8.390521237589816,-10.143364983315564,-10.326201525441075,-8.893505736489828,1
2022-04-21,-7.163798699757706,-10.371555331992617,-10.678621612107488,-9.139133064413304,1
2022-04-22,-10.306113657286756,-10.368303059375444,-10.248611778220148,-8.833797477064008,0
2022-04-25,-7.054294334529054,-10.224920605687654,-9.814354624029914,-8.065699720622924,0
2022-04-26,-11.749413875678325,-9.715048092159623,-9.989389143796371,-8.318746065890995,1
2022-04-27,-7.382091713830339,-9.50551286431337,-9.580459188316365,-7.795605331585636,1
2022-04-28,-6.558528631451475,-9.98373776318477,-9.835546225125395,-8.07341889169369,0
2022-04-29,-10.231247509797646,-9.74310395117763,-9.466425343114905,-7.883464015068377,1
2022-05-02,-10.77444550723037,-10.054047599109154,-9.224065723817791,-7.332432168014872,0
2022-05-03,-7.013208216867552,-9.922086991628913,-9.423471790636691,-7.606222207895629,0
2022-05-04,-6.63794618843467,-9.986189449525035,-9.611092579763433,-7.879529843320236,0
2022-05-05,-10.236113772633068,-10.093154345701272,-9.200874460344048,-7.6150480613625025,0
2022-05-06,-6.850497560361865,-9.362719736131336,-9.028082102710393,-7.246175398432556,0
2022-05-09,-12.140991103375027,-9.650203598805112,-9.430384399487105,-7.509594605224866,0
2022-05-10,-8.268586216337496,-9.074124557310913,-9.046015203595458,-7.279136393572534,1
2022-05-11,-13.719355805719276,-9.051184239715454,-9.310598371516884,-7.562578243593113,1
2022-05-12,-7.490752169260277,-9.070668175451095,-9.182771096493465,-7.6781177905434514,0
2022-05-13,-11.009675455523231,-9.341292559411748,-9.789041582235306,-7.95570644663081,1
2022-05-16,-7.788176442390614,-10.193907324639898,-9.283088299009144,-7.845196182014509,1
2022-05-17,-6.381221912506936,-10.48786324178793,-9.834190429690292,-8.102825198650004,0
2022-05-18,-10.184471573246396,-11.160110032111305,-9.473409877890944,-8.04112105507397,0
2022-05-19,-15.422547377706652,-9.905499444900174,-9.00045493878034,-7.293965783312489,1
2022-05-20,-7.975922464670632,-10.534523768218817,-9.210076792814862,-7.551953529956949,0
2022-05-23,-9.742516684939387,-9.67255671209778,-9.597490133392487,-7.83002050112774,0
2022-05-24,-9.466763390633867,-10.641061445996565,-9.12406547092711,-7.883404356440632,0
2022-05-25,-7.845699929974146,-9.8154106133355,-9.312857225764382,-8.096927651800735,1
2022-05-26,-7.438441512534427,-10.00670460546292,-9.915961430557083,-8.307430842221503,1
2022-05-27,-10.360118557722977,-10.583467516226248,-9.616391569512436,-8.199876812565371,1
2022-05-31,-9.626349193696358,-10.850219024984343,-9.347476108206461,-7.98258967466082,1
2022-06-01,-7.940927115048326,-10.024513337350259,-9.63406165873672,-8.215605798082349,0
2022-06-02,-8.202981672001009,-9.566607269574579,-9.645468404529172,-8.392456557530677,0
2022-06-03,-11.590619210010995,-10.214849965529798,-9.444926002512135,-8.289242811731278,0
2022-06-06,-9.30304956051948,-9.432971568044591,-9.48632629365176,-8.229953629711405,0
2022-06-07,-9.032095550178155,-10.136705609790418,-9.963927025609244,-8.493527698954466,0
2022-06-08,-7.453538745787774,-9.846803077227138,-9.864915871349417,-8.650410274121203,0
2022-06-09,-7.051855041638615,-9.829984506878144,-9.817091105417278,-8.684072071226048,0
2022-06-10,-6.5034252513298485,-9.899354687289078,-9.634250105032356,-8.172639350537791,0
2022-06-13,-11.605293637277809,-9.335229731581235,-9.37103119588416,-7.727811537289413,0
2022-06-14,-8.515229839260925,-8.110142838289764,-9.000607231873277,-7.232177272043609,0
2022-06-15,-6.783112816690257,-8.937632161557678,-9.257191266870517,-7.509165083091628,0
2022-06-16,-12.27593480266666,-8.83705071058418,-9.113879106586529,-7.690883279493425,1
2022-06-17,-7.388814260871022,-8.467627409987358,-8.909230529630264,-7.353222715467696,0
2022-06-21,-12.620725264418795,-8.055986525168416,-9.307733094434742,-7.629040951773075,1
2022-06-22,-9.259879815349478,-9.475205325609078,-9.286745604803432,-7.584929784216233,0
2022-06-23,-6.92833411487189,-8.777449672956797,-9.541351034472498,-7.857776963937187,1
2022-06-24,-11.130656150358682,-9.336512657880428,-9.399383000334684,-8.070785618195675,1
2022-06-27,-7.760589982990517,-10.951866043168039,-9.294937959997394,-7.677968221288383,1
2022-06-28,-14.210374585386482,-10.412913822767827,-9.49643446352869,-7.937605961141812,0
2022-06-29,-9.61748914734444,-9.486447175298734,-9.37120495229096,-7.861108238687625,1
2022-06-30,-9.108678490014992,-9.794701526078518,-9.699797233085523,-8.131606713035032,1
2022-07-01,-12.542944930098086,-10.297456219205937,-9.512427104608197,-8.315590453530548,1
2022-07-05,-11.38382737495384,-10.183594464483432,-9.871694057692944,-8.47131300248954,1
2022-07-06,-8.4172992799903,-9.330832163702297,-10.047888278852565,-8.736154074435627,1
2022-07-07,-14.190639185386486,-10.428969541698606,-10.516761295366663,-8.987296996772605,1
2022-07-08,-8.93259744502845,-10.202213709890893,-10.040202860179832,-8.84109327090228,1
2022-07-11,-9.445909194520222,-10.165214899968717,-10.394974156420584,-9.090742202059518,0
2022-07-12,-10.492787905271692,-9.123271622980297,-10.113706384346166,-8.978982287056718,1
2022-07-13,-12.036854388052861,-9.947344825818062,-10.077734313364786,-9.013597541427162,1
2022-07-14,-7.934528715066323,-9.999490427794408,-10.142231462780334,-9.167955029747954,1
2022-07-15,-9.584973179477846,-10.264584266314877,-10.548065461203116,-9.377593534378194,1
2022-07-18,-7.249122230071271,-10.280306557331137,-10.029508473295717,-8.835276630586796,1
2022-07-19,-10.117427798352978,-10.108485928694618,-10.154797579896602,-8.920063568462757,0
2022-07-20,-9.184075892472446,-10.258070846865806,-9.658418685973933,-8.237089230748282,1
2022-07-21,-9.35076848152592,-9.9240471915616,-9.881319721792979,-8.472464882321313,1
2022-07-22,-13.420574030585593,-9.885820236959999,-9.792020483995525,-8.616710666395806,1
2022-07-25,-8.862102127661204,-9.452455792804983,-9.955929311604844,-8.707151302906983,1
2022-07-26,-7.327580759155559,-10.033347976155367,-10.186048643202422,-8.96343946950283,0
2022-07-27,-8.76969587047823,-9.37105318958033,-10.369067663242644,-8.87444333262188,0
2022-07-28,-8.470827226888204,-10.186513033058892,-9.89485413588412,-8.269851318013284,0
2022-07-29,-11.640193121803769,-9.94968033105159,-9.927327791177326,-8.385901299739105,0
2022-08-01,-10.035332112202761,-10.263549710997417,-9.886976421966974,-8.425777750892331,1
2022-08-02,-8.328872165530983,-9.698198763704468,-10.038522560132387,-8.666313019998032,1
2022-08-03,-14.577510597453387,-9.669910199347182,-10.00112676399859,-8.823399570813168,0
2022-08-04,-12.760688141949963,-9.674241699176816,-10.120031017079281,-8.706791396894339,1
2022-08-05,-13.508517257904073,-10.289813913734374,-10.545312640299308,-8.956866986621158,0
2022-08-08,-11.052864548230142,-9.58077099074969,-10.691259205737481,-9.187633506919735,0
2022-08-09,-7.746886696803303,-9.860120239657304,-10.763913245539142,-9.413741874380491,1
2022-08-10,-18.420680743952367,-9.700552450217184,-10.686884638501018,-9.555209916138645,0
2022-08-11,-8.174228119495298,-10.253779246950486,-10.251273970454548,-8.798553565775064,0
2022-08-12,-10.98695490017754,-10.045291797383651,-10.845802219732402,-9.045747649995047,0
2022-08-15,-12.470252839285838,-9.714870099841894,-10.052214849202876,-8.792396058708563,0
2022-08-16,-9.888563293504419,-9.435007597261247,-10.196526929579823,-9.022351155345676,1
2022-08-17,-11.68338809314998,-9.805008653101421,-10.321246644376902,-9.260880857260728,0
2022-08-18,-8.605764146123763,-9.837670165582487,-10.49436627054472,-9.303159814807474,0
2022-08-19,-7.722414699994559,-9.639428261381468,-10.66908066204088,-9.520291273054156,1
2022-08-22,-12.044464714778622,-10.306513105886568,-10.6171157788654,-9.12455937649882,0
2022-08-23,-11.490688898427763,-10.19447142323404,-10.114868054700601,-8.510822016135227,1
2022-08-24,-8.534661129091,-10.417468908106754,-10.360434661981227,-8.750404284568445,0
2022-08-25,-6.7373443196564216,-10.247398132266428,-10.354828133430969,-8.990010511325988,0
2022-08-26,-10.030818598668699,-9.847855493636814,-10.077480633718077,-8.887940602268674,1
2022-08-29,-9.012640142185466,-9.026002173957135,-9.585448147495224,-7.801622046168639,0
2022-08-30,-9.749029859471797,-9.6643676349573,-9.881839632534987,-8.028336080001061,0
2022-08-31,-11.530541925188599,-9.442022687987771,-9.802043103535263,-8.164169941844563,0
2022-09-01,-9.09363494661773,-9.68971679547843,-9.824262162101881,-8.34861726599399,0
2022-09-02,-11.155211349742677,-10.231914933310012,-9.97841514473561,-8.600653824124604,0
2022-09-06,-8.05646424318007,-10.908060499133946,-10.461446931993908,-8.652613495919354,0
2022-09-07,-10.067053577603337,-10.969254323612692,-10.611432517516338,-8.865544024099888,0
2022-09-08,-8.344681544112113,-10.178860216341704,-10.203441803330442,-8.635246806990182,1
2022-09-09,-9.076748379808686,-10.076098832413448,-10.323227339215755,-8.835123767911378,0
2022-09-12,-6.226497791618249,-10.347642996850633,-10.035538541808734,-8.720863356797002,0
2022-09-13,-11.140318476191165,-10.614082037299934,-10.105856671725139,-8.808300713215843,0
2022-09-14,-8.945010149646789,-8.54571755169059,-9.233738919855949,-7.4030504630254725,0
2022-09-15,-8.88644619661176,-9.581213558946883,-9.571832794814192,-7.668303524939921,0
2022-09-16,-9.72641581922703,-9.290037729943524,-9.428342408880276,-7.836077185925053,0
2022-09-19,-8.922941103669324,-9.647162547123122,-9.433574495201661,-7.979229237114964,0
2022-09-20,-8.079939993605679,-9.526602570779033,-9.488926445064243,-8.198098020078218,0
2022-09-21,-9.5505167899394,-9.982801714099859,-10.107827735992148,-8.294831463867059,0
2022-09-22,-8.161230516830226,-9.457737554230377,-9.849096944553898,-8.199821697550318,1
2022-09-23,-9.221883898207606,-10.318039733849012,-9.987718560086444,-8.362691974600931,0
2022-09-26,-11.937082489526285,-8.995003365866998,-9.813558582037562,-8.269954572495223,0
2022-09-27,-7.8761658374754395,-9.806538583983631,-9.847244060905226,-8.39329245294235,1
2022-09-28,-7.715972433453209,-10.273165762724064,-10.072755333959982,-8.629381229204448,0
2022-09-29,-8.32293598351486,-9.423402836391178,-9.869796948898127,-8.419608244485223,1
2022-09-30,-7.294789630396175,-9.058038393026903,-9.67570071379148,-8.160638679240957,0
2022-10-03,-6.978980647544951,-9.33240492922653,-9.715735576876554,-8.16194275417759,0
2022-10-04,-12.121116011405055,-9.440043399425273,-9.448940486391722,-7.902883226259205,0
2022-10-05,-9.137704183501258,-9.826893669119213,-9.199831009390849,-7.615988550088067,0
2022-10-06,-7.130458411054256,-9.046683986565345,-9.551367401402677,-7.8733568400109215,0
2022-10-07,-9.742109677591227,-9.109759079296595,-9.450011931618736,-8.035482377852984,0
2022-10-10,-10.117371815036655,-8.954286680171714,-9.20942403636679,-7.7019031271114,0
2022-10-11,-11.424377728203035,-9.20532786069538,-9.443661974669379,-7.914704950570486,0
2022-10-12,-7.295549009921953,-10.022215742460547,-9.74374955803005,-8.130098956565739,1
2022-10-13,-7.5399502244474865,-9.81516887710068,-9.81753574336149,-8.36780258177559,0
2022-10-14,-7.348175938770681,-10.114270781566788,-9.47911902027857,-8.020234667256965,0
2022-10-17,-8.899487113764152,-9.964538798568496,-9.539703815052444,-7.8505962782276875,0
2022-10-18,-9.891828238263791,-10.907512558681134,-9.343454905400524,-7.726206635124758,1
2022-10-19,-9.553985812166745,-10.55555040765666,-9.406463363747026,-7.909821536567259,1
2022-10-20,-7.458477426142597,-9.978091023609462,-9.452266923238117,-8.11525628700446,0
2022-10-21,-8.818776638084932,-10.053393604387088,-9.588449918927264,-8.285391763507645,0
2022-10-24,-8.290087156225162,-10.41313944652442,-9.447412426042614,-8.045341235600059,0
2022-10-25,-9.768900114201807,-9.929401963149923,-9.691579188673504,-8.188898173446711,0
2022-10-26,-10.459367142843393,-9.734382800649206,-9.617661999494342,-8.226884717113391,1
2022-10-27,-7.500463867978802,-10.205237328932423,-9.697306148882626,-8.401322223635104,0
2022-10-28,-9.853458860818538,-10.208195167893884,-9.75017340987126,-8.599830949858283,1
2022-10-31,-10.858398847965823,-10.687248178460317,-9.590701960531899,-8.243364610888447,1
2022-11-01,-7.34469884813792,-9.256037998051646,-9.780035135644276,-8.42106032450685,0
2022-11-02,-9.141397136808873,-9.592294344197871,-9.967444549354783,-8.631522691653842,0
2022-11-03,-8.496266738580251,-9.300423838504882,-9.521257247204991,-8.107272792858769,0
2022-11-04,-9.30858541650073,-9.406755736307721,-9.643441664892617,-8.240713124156166,0
2022-11-07,-10.449449728408487,-10.169284306376536,-9.720478135015373,-8.307548114741278,0
2022-11-08,-7.74392210603139,-9.942872879746146,-9.749969433541704,-8.471290902744498,0
2022-11-09,-5.856244349857045,-9.739358193674343,-9.837369856733854,-8.689385120916935,0
2022-11-10,-9.285228538507694,-9.081419743164375,-9.760104772087395,-8.327863949992487,0
2022-11-11,-9.525122712052848,-9.173851048158987,-8.887409634273695,-7.087551058631321,0
2022-11-14,-9.536916671996346,-9.095237678140927,-9.080467336183958,-7.3232245725099645,0
2022-11-15,-9.743840575649587,-8.449993617400308,-9.123781171400324,-7.541588951459491,0
2022-11-16,-11.574643740530451,-8.719782065025035,-9.14215478431603,-7.766022970321046,1
2022-11-17,-10.793523559990703,-8.700010157043302,-9.232865430175405,-7.9688294845144885,1
2022-11-18,-11.229295363691739,-9.911750171752473,-10.339458057526617,-8.208164224176263,1
2022-11-21,-8.629837918502052,-9.988689294011246,-10.414984983642116,-8.446541543076421,1
2022-11-22,-10.139927459405898,-10.05879754304019,-10.568199283924654,-8.66795771538134,1
2022-11-23,-16.627938392750828,-10.567347810312846,-10.248157837777956,-8.67445256264965,1
2022-11-25,-8.259611540243506,-10.514163586249783,-10.366073440109306,-8.872216212590304,1
2022-11-28,-12.728623226740295,-10.624370058898702,-10.744790598226608,-9.113034064044376,0
2022-11-29,-6.946581894690894,-9.596415926784223,-9.99882515534739,-8.761673410294609,1
2022-11-30,-14.409969307458653,-10.048611568766528,-10.248542308678811,-8.988654026483534,0
2022-12-01,-13.520902436960009,-9.886253543746818,-9.49892984648921,-8.084379284191717,1
2022-12-02,-8.017805510331769,-9.401798010404903,-9.91453815346389,-8.329276343400947,1
2022-12-05,-8.464450118165704,-9.146709990514978,-9.867631895887868,-8.567862071788541,0
2022-12-06,-12.74769884139942,-9.061377262872435,-9.568937030307648,-8.361871903144355,0
2022-12-07,-9.706227117582118,-9.04692124699244,-9.52246392712668,-8.342404922749767,1
2022-12-08,-9.785995963727217,-9.502672083178078,-10.199716445218062,-8.57708751597351,1
2022-12-09,-8.492943249371063,-10.007162211439889,-10.012363491891245,-8.745799949931635,0
2022-12-12,-9.77453612183441,-10.136914131952045,-9.977316262522702,-8.858424095930944,0
2022-12-13,-10.098283756260681,-10.489321806806851,-10.01594644324431,-8.780910396146709,1
2022-12-14,-7.396565113995753,-10.66124268465822,-10.486749277657278,-8.93634688067831,0
2022-12-15,-8.2138611648526,-10.050525720283682,-10.469227215551985,-9.053422226674812,0
2022-12-16,-9.531521692503986,-9.24539518389065,-9.901336266351791,-8.317343329369848,0
2022-12-19,-13.18425968715996,-9.69064167788267,-9.835307971341784,-8.25154506481742,0
2022-12-20,-8.420576000271357,-9.854908145920804,-9.95235938013993,-8.39976290615377,0
2022-12-21,-8.485333256449126,-11.09024124473691,-10.163574082710989,-8.639095053195215,0
2022-12-22,-10.321757696167305,-9.736881414366813,-9.827437174338193,-8.601487840195666,0
2022-12-23,-11.066777432248237,-9.74631779023824,-9.994186293723809,-8.52519829633506,0
2022-12-27,-8.763070553363587,-10.27157950807,-10.261479426348084,-8.729078841900801,0
2022-12-28,-8.052567354630336,-9.889063565077109,-10.350640291806418,-8.91971244855855,0
2022-12-29,-11.874372915516618,-9.403112132605564,-10.09618938669361,-8.822218966544032,0
2022-12-30,-10.935862071974343,-9.547469256998017,-9.991897712890182,-8.612721544781742,0
2023-01-03,-9.735359266228839,-9.848685283577494,-10.325189765001456,-8.827057146031846,0
2023-01-04,-8.9343911510766,-9.083648975937448,-10.392197828008097,-9.005677618044642,0
2023-01-05,-7.573131368097062,-9.653103599164556,-10.288370643861542,-9.129893904493098,1
2023-01-06,-14.919475078151875,-9.57221002927844,-10.251008260534048,-9.013259923313749,1
2023-01-09,-9.926811862409018,-10.049362366020059,-10.025409091961405,-8.497546835170922,1
2023-01-10,-8.753052317918925,-9.982743007239085,-10.43030913065224,-8.730942324266474,0
2023-01-11,-11.233991431884965,-10.018567952226327,-10.130876829568422,-8.8993299881441,0
2023-01-12,-11.107301532848576,-9.814720929856879,-10.016838713580526,-8.879716997139075,1
2023-01-13,-12.600003089045659,-10.28064198744583,-10.188869257707875,-9.091519672682042,1
2023-01-17,-8.281075915669266,-10.872860438507415,-10.715798032707982,-9.290622771922632,0
2023-01-18,-9.837809739139853,-10.222971134025673,-10.77715186376517,-9.480588870130624,0
2023-01-19,-7.984523973278611,-10.051365264480307,-10.299675345527476,-8.979135553509144,1
2023-01-20,-8.857801793711634,-10.186570153343393,-10.557760473668262,-9.061111379580336,0
2023-01-23,-13.664342873093672,-10.524174237725951,-10.17029606841051,-8.729957325145435,0
2023-01-24,-15.70983173937776,-10.47955762240981,-10.117422179261487,-8.769040311935715,0
2023-01-25,-9.032328724181006,-10.394304312405726,-10.312550507989002,-8.989216120903583,0
2023-01-26,-12.152095117270683,-10.68026587285452,-10.599623759497467,-9.209100997726985,0
2023-01-27,-8.743899442504318,-11.723549680734468,-10.292135312025568,-9.180829946961156,1
2023-01-30,-8.453927054736909,-11.238439276547357,-10.784663753934225,-9.390259092094668,0
2023-01-31,-9.09906097634318,-10.715196160820524,-10.597196428247392,-9.124679906541134,0
2023-02-01,-8.473789667505423,-10.514672736613273,-10.328983784577428,-8.955088262506749,1
2023-02-02,-9.077557104854117,-10.402724355787239,-10.296314361769891,-8.995838735369047,0
2023-02-03,-10.188818676548426,-9.901525524900162,-10.178803553380252,-8.875202814978518,1
2023-02-06,-8.686499632065043,-9.348554987933678,-10.124385755248944,-8.860679223204153,0
2023-02-07,-9.0205470773249,-9.52561222926369,-10.24537943692323,-8.991388822306645,0
2023-02-08,-9.487130239387286,-9.814850940042973,-10.209311131769091,-8.932905686708086,0
2023-02-09,-12.12112204978684,-9.69496457322753,-10.276733246445492,-8.893004370174923,0
2023-02-10,-8.901287368131738,-10.016074905714445,-10.384177240193615,-8.943963392664248,1
2023-02-13,-15.32124723060262,-10.462843271919652,-10.601633358220328,-9.161312556605303,0
2023-02-14,-11.462109475992644,-10.293161890533238,-10.379974992799646,-9.113472958136287,0
