Date,y,state,p_state_0,p_state_1,p_state_2
2024-06-18,-2.7116386591893855,0,0.6444005842598766,0.17022412860374966,0.18537528713637502
2024-06-20,-2.8788212682405034,0,0.8686301521223918,0.046754859900216064,0.08461498797744837
2024-06-21,-2.728807967906319,0,0.6396691221465001,0.19770777889737626,0.16262309895622767
2024-06-24,-2.678400138783737,0,0.44017568271218194,0.2665911728037451,0.29323314448404014
2024-06-25,-2.6703381258167322,1,0.3182214195639106,0.5102403888901493,0.1715381915460377
2024-06-26,-2.671603913103056,1,0.3113165709860415,0.4516500430126438,0.23703338600123233
2024-06-27,-2.836214065963731,1,0.33256741574794435,0.4516661613779699,0.21576642287405767
2024-06-28,-2.764569790051397,1,0.38136258723777694,0.4795233965378208,0.13911401622438546
2024-07-01,-2.755121662050893,1,0.36996461617645127,0.49877636443404016,0.1312590193896098
2024-07-02,-2.8171626296722168,0,0.6052650536177233,0.34960222131310137,0.04513272506911496
2024-07-03,-2.7733522806106503,0,0.6710420811047609,0.27876617454527985,0.050191744349848647
2024-07-05,-2.7409045952076934,0,0.7643030034366962,0.17746997483848118,0.05822702172477149
2024-07-08,-2.891293236510321,0,0.9193962114464668,0.05076906077816956,0.029834727775353787
2024-07-09,-3.038169071197734,0,0.822471736211005,0.004040757074902637,0.17348750671414276
2024-07-10,-2.8002190463317453,0,0.5185671224714253,0.2377387607107788,0.24369411681786088
2024-07-11,-2.471581764960677,1,0.31324387930066694,0.4249709170745058,0.2617852036248162
2024-07-12,-2.440995244483319,1,0.33055100815413035,0.48064845137352163,0.18880054047229786
2024-07-15,-2.53279688181986,1,0.3284415789550916,0.45705239161241373,0.21450602943241262
2024-07-16,-2.5216228929455973,1,0.3029146582135629,0.47365143178458735,0.22343391000175405
2024-07-17,-2.1465257598789016,2,0.3302157555667036,0.24701233267172837,0.42277191176146317
2024-07-18,-2.0887414083509444,1,0.28457562425779187,0.3629975727442833,0.35242680299783546
2024-07-19,-2.0875390519394093,1,0.2631253551108802,0.3979079408070886,0.33896670408201585
2024-07-22,-1.9930358784263829,1,0.29269286953632245,0.36103855016252345,0.34626858030121654
2024-07-23,-1.9928125428036876,1,0.26161346587035006,0.3859651375062406,0.35242139662339206
2024-07-24,-1.8078559259076834,2,0.12086081451741308,0.06989694334371163,0.80924224213898
2024-07-25,-1.8204206670495278,2,0.1985916237449416,0.0982592878571167,0.7031490883979207
2024-07-26,-1.7629188879093525,2,0.3756787221501523,0.2274066942256648,0.3969145836241838
2024-07-29,-1.772439147027106,2,0.318262004208556,0.2742605091993389,0.4074774865921446
2024-07-30,-1.8169869622680128,2,0.30567504202465406,0.31921754286875703,0.37510741510661705
2024-07-31,-1.7125902058827585,2,0.3054277337341809,0.2594650831807323,0.4351071830850235
2024-08-01,-1.6614712533915412,2,0.12377970325070127,0.04181220797291249,0.8344080887763256
2024-08-02,-1.5722924212421692,2,0.05481504866308578,0.33287985830157735,0.6123050930352674
2024-08-05,-1.4637701225340065,2,0.06319155906106552,0.4329829535017427,0.5038254874371355
2024-08-06,-1.4093727559717164,1,0.041301169499559254,0.598745223540251,0.3599536069602776
2024-08-07,-1.489620109318866,1,0.11550079145567227,0.5417012706706141,0.34279793787363194
2024-08-08,-1.3355049458702513,1,0.04316460126023384,0.4912419008447134,0.46559349789503235
2024-08-09,-1.3622701898054737,2,0.11842055597118813,0.41475006283918164,0.46682938118962086
2024-08-12,-1.3623416723904518,2,0.24052228594394628,0.15507480682941363,0.6044029072267287
2024-08-13,-1.304778567167921,0,0.7422672560252687,0.000993864007259178,0.25673887996747835
2024-08-14,-1.3582970511996164,0,0.5571774596430995,0.004487154877860435,0.4383353854790413
2024-08-15,-1.3440228219406205,0,0.6793455528037782,0.025611756031150484,0.29504269116506016
2024-08-16,-1.4514552239384422,0,0.49641541818488244,0.0361283979629451,0.4674561838522059
2024-08-19,-1.9548745237393128,2,0.3090222301158492,0.10306149049305112,0.5879162793910556
2024-08-20,-1.9042360155774367,2,0.39119474175197194,0.07233277695654987,0.5364724812913989
2024-08-21,-2.033644338327464,2,0.30004187070001187,0.163936111980213,0.5360220173198418
2024-08-22,-2.100461903281172,2,0.30907538459623596,0.200783484569215,0.4901411308346442
2024-08-23,-2.072763473679769,1,0.25551741289868113,0.3854395360671864,0.359043051034133
2024-08-26,-2.042262272463663,1,0.24002629021571992,0.3841826632713516,0.37579104651287554
2024-08-27,-2.1706906821933387,1,0.2686129779286095,0.4553214710665514,0.27606555100495117
2024-08-28,-2.091849161563343,1,0.25576989310984216,0.4189280608898691,0.32530204600038565
2024-08-29,-2.3634013218935204,1,0.3509359222759623,0.43622951809489396,0.21283455962915201
2024-08-30,-2.2683953608645626,1,0.2819252437438827,0.4956250442942816,0.2224497119618259
2024-09-03,-1.9424062051896838,2,0.2667491876656747,0.007416658114787027,0.7258341542195098
2024-09-04,-1.9421407502914454,1,0.1903451333067322,0.4449406320794291,0.36471423461391445
2024-09-05,-1.9599289737652572,1,0.25063337792035956,0.4632655610841774,0.28610106099552
2024-09-06,-1.8458312400959105,1,0.21826368421137818,0.44886126163309387,0.3328750541554144
2024-09-09,-1.83720681385788,1,0.20845740577991428,0.4304645077683985,0.361078086451757
2024-09-10,-1.8119917587378032,1,0.15185378065034247,0.4688049280288248,0.3793412913207543
2024-09-11,-1.746787611746608,2,0.1740054714073433,0.1822522540490487,0.6437422745435278
2024-09-12,-1.7231109419074193,2,0.24338922197369728,0.0787668013491241,0.6778439766772351
2024-09-13,-1.7130817229194388,2,0.1678230324484497,0.02375582163394561,0.8084211459177063
2024-09-16,-1.7506471311164125,2,0.22268396539054,0.02609655674084528,0.7512194778686104
2024-09-17,-2.0380135788430542,2,0.30715727020741757,0.20498218310358493,0.4878605466890016
2024-09-18,-2.0313189960446416,0,0.4993683726836136,0.04215369148671632,0.4584779358296568
2024-09-19,-1.9090763452765984,0,0.6035866354483549,0.024346583261129984,0.37206678129055065
2024-09-20,-2.2315114464104204,2,0.37404800040393194,0.13200621006175225,0.4939457895343795
2024-09-23,-2.280272319487305,2,0.3641776102006529,0.15779349529425113,0.4780288945050832
2024-09-24,-2.27831212777211,2,0.3295602175519296,0.2646381396116763,0.40580164283642617
2024-09-25,-2.2985939161069227,0,0.37063864438158806,0.29827163256335926,0.33108972305509277
2024-09-26,-2.3452035642327305,1,0.2975865933493724,0.40982489235829284,0.29258851429233096
2024-09-27,-2.342704448565494,2,0.3637044289170272,0.23863576338885586,0.39765980769412446
2024-09-30,-2.3355429997871324,1,0.2880193208827339,0.40101942326364454,0.31096125585351503
2024-10-01,-2.195458790260057,2,0.27572289911755316,0.26163850182770537,0.46263859905479776
2024-10-02,-2.2144011707319513,1,0.2705335209635312,0.49865436293582704,0.23081211610070307
2024-10-03,-2.7121937345334084,0,0.7047164996760825,0.21592770924583704,0.07935579107811586
2024-10-04,-2.5621950368225384,0,0.45004327725508075,0.3964492742653378,0.1535074484795106
2024-10-07,-2.3989616865532297,1,0.28896786136279956,0.42655050810062256,0.28448163053653286
2024-10-08,-2.2782080028489764,1,0.3116167926686142,0.37844717012924073,0.30993603720211277
2024-10-09,-2.241561852732455,2,0.3279786895667825,0.3049817859895697,0.3670395244436734
2024-10-10,-2.2436913475342606,2,0.28610093204274684,0.32462983406364365,0.3892692338936711
2024-10-11,-2.221623653793735,1,0.29680421341851526,0.3525952080426142,0.3506005785388049
2024-10-14,-2.1794618622655455,1,0.27412492699925106,0.4098453272409939,0.3160297457596746
2024-10-15,-2.207200598341985,2,0.32584745446295715,0.1524026965938124,0.5217498489432695
2024-10-16,-2.205030571384124,2,0.35498628099353324,0.15733316114504764,0.4876805578615289
2024-10-17,-2.219823626654111,2,0.36739934655007794,0.15836165884955677,0.474238994600443
2024-10-18,-2.274287470546889,2,0.32360304831528464,0.27842494771155557,0.3979720039731143
2024-10-21,-2.4559727760426235,1,0.32253306849287466,0.4020833498459926,0.2753835816612267
2024-10-22,-2.5465051108733685,1,0.35753246439023123,0.5002144986684639,0.14225303694128158
2024-10-23,-2.4128183434151476,1,0.3494968592727079,0.5287963231367602,0.12170681759059605
2024-10-24,-2.41471141092702,1,0.3214556202909173,0.4677981954524755,0.2107461842566314
2024-10-25,-2.475585962576701,0,0.47490893502481046,0.4334846838004742,0.09160638117462477
2024-10-28,-2.611953183294753,0,0.5130967520145581,0.37296172847739106,0.11394151950798584
2024-10-29,-2.783288109770593,0,0.5918247473963901,0.3408881041722588,0.06728714843146227
2024-10-30,-2.821345114662485,0,0.6111056730483106,0.3427256150864446,0.04616871186535348
2024-10-31,-2.172479993665885,2,0.2853820721952822,0.2528239501223941,0.46179397768242825
2024-11-01,-2.167369626031633,2,0.25505920172476876,0.32923134663585657,0.4157094516394266
2024-11-04,-2.1678856892357343,1,0.26551435261358747,0.4216766941624126,0.31280895322397423
2024-11-05,-1.9984622932466098,1,0.22733729795437752,0.42586815162020236,0.34679455042535623
2024-11-06,-1.7229963202902692,2,0.16529073766897395,0.3925615097974638,0.44214775253357197
2024-11-07,-1.7113435381326834,1,0.2758679856683031,0.49913954746990374,0.2249924668618577
2024-11-08,-1.7154941792103007,2,0.26266644976856507,0.30918210329781237,0.4281514469336993
2024-11-11,-1.7134161753312367,0,0.8094715523613021,0.06687323566622838,0.12365521197236097
2024-11-12,-1.6991518628741096,0,0.5616870202082309,0.24105448138347646,0.19725849840819773
2024-11-13,-1.7111170360788297,2,0.31605861813513675,0.32213515979506424,0.3618062220698105
2024-11-14,-1.9522892096835194,1,0.25864978334349087,0.4090593931382636,0.3322908235182673
2024-11-15,-1.795676729836721,0,0.4484163959925314,0.20803792683123767,0.34354567717620926
2024-11-18,-1.8078097127983999,2,0.29860364147467905,0.04596555009815242,0.6554308084271578
2024-11-19,-1.8541972129801223,2,0.2113584168017794,0.13964146236759586,0.6490001208305667
2024-11-20,-2.3471346411956144,1,0.2975453279041898,0.3890882527843396,0.3133664193115818
2024-11-21,-2.3980721106066643,1,0.2849602363012279,0.42045496067145066,0.29458480302736567
2024-11-22,-2.4154137562410924,2,0.3374551081011553,0.1352089417060248,0.5273359501928114
2024-11-25,-2.3945335966495582,2,0.33271446731244586,0.09088681324190546,0.5763987194455974
